,Unnamed: 0,account,activity,bytes,checksum-adler,checksum-md5,dst-rse,dst-type,dst-url,duration,guid,name,previous-request-id,protocol,reason,request-id,scope,src-rse,src-type,src-url,started_at,submitted_at,tool-id,transfer-endpoint,transfer-id,transfer-link,transferred_at
1533,1533,,Production Output,19577906,cfd74b7d,,INFN-ROMA1_DATADISK,DISK,srm://grid-cert-03.roma1.infn.it:8446/srm/managerv2?SFN=/dpm/roma1.infn.it/home/atlas/atlasdatadisk/rucio/mc15_13TeV/5d/c4/EVNT.11330861._004924.pool.root.1,8,,EVNT.11330861._004924.pool.root.1,,srm,,9b7cad8eb2bc4e96bf0e43fa53331eba,mc15_13TeV,UKI-LT2-IC-HEP_DATADISK,DISK,srm://gfe02.grid.hep.ph.ic.ac.uk:8443/srm/managerv2?SFN=/pnfs/hep.ph.ic.ac.uk/data/atlas/atlasdatadisk/rucio/mc15_13TeV/5d/c4/EVNT.11330861._004924.pool.root.1,2017-06-18 00:55:44,2017-06-18 00:55:29,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,feae7390-0505-5e55-b8c3-aa775bfe953d,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/feae7390-0505-5e55-b8c3-aa775bfe953d,2017-06-18 00:55:52
1534,1534,,Production Output,21380430,45e1bf26,,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/mc15_13TeV/1d/ee/EVNT.11330036._045764.pool.root.1,19,,EVNT.11330036._045764.pool.root.1,,srm,,c3d39d6126384aff87d6aba542363415,mc15_13TeV,SWT2_CPB_DATADISK,DISK,srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/datadisk/rucio/mc15_13TeV/1d/ee/EVNT.11330036._045764.pool.root.1,2017-06-18 00:56:16,2017-06-18 00:56:13,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,ceaeeb9d-93f8-5a69-90fc-b314e89d24b1,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/ceaeeb9d-93f8-5a69-90fc-b314e89d24b1,2017-06-18 00:56:35
1535,1535,,Production Output,49031786,535c2b31,,RRC-KI-T1_DATADISK,DISK,srm://sdrm.t1.grid.kiae.ru:8443/srm/managerv2?SFN=/t1.grid.kiae.ru/data/atlas/atlasdatadisk/rucio/mc15_pPb8TeV/21/5a/HITS.11492770._019737.pool.root.1,15,,HITS.11492770._019737.pool.root.1,,srm,,4e42907137f447b0b9ef3d9dca22bd26,mc15_pPb8TeV,INFN-MILANO-ATLASC_DATADISK,DISK,srm://t2cmcondor.mi.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/mc15_pPb8TeV/21/5a/HITS.11492770._019737.pool.root.1,2017-06-18 00:55:30,2017-06-18 00:55:27,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,49ba5299-cd41-5be0-935d-357f39694d03,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/49ba5299-cd41-5be0-935d-357f39694d03,2017-06-18 00:55:45
1536,1536,,Production Output,301704775,943b4fd7,,RRC-KI-T1_DATADISK,DISK,srm://sdrm.t1.grid.kiae.ru:8443/srm/managerv2?SFN=/t1.grid.kiae.ru/data/atlas/atlasdatadisk/rucio/mc15_13TeV/7b/a9/HITS.11460836._000654.pool.root.1,38,,HITS.11460836._000654.pool.root.1,,srm,,d0dfbda844a5432f8a2c1cbd5ade6f5b,mc15_13TeV,WEIZMANN-LCG2_DATADISK,DISK,srm://wipp-se.weizmann.ac.il:8444/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/mc15_13TeV/7b/a9/HITS.11460836._000654.pool.root.1,2017-06-18 00:55:18,2017-06-18 00:55:15,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,71732ee3-b4bf-5b90-8711-e27afed2898f,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/71732ee3-b4bf-5b90-8711-e27afed2898f,2017-06-18 00:55:56
1537,1537,,Production Output,49467785,d4a724e0,,UKI-NORTHGRID-MAN-HEP_DATADISK,DISK,srm://bohr3226.tier2.hep.manchester.ac.uk:8446/srm/managerv2?SFN=/dpm/tier2.hep.manchester.ac.uk/home/atlas/atlasdatadisk/rucio/mc15_pPb8TeV/10/af/HITS.11492776._018015.pool.root.1,9,,HITS.11492776._018015.pool.root.1,,srm,,5888fe0ae9a54ff38a9b3088b57eb763,mc15_pPb8TeV,IN2P3-CC_DATADISK,DISK,srm://ccsrm.in2p3.fr:8443/srm/managerv2?SFN=/pnfs/in2p3.fr/data/atlas/atlasdatadisk/rucio/mc15_pPb8TeV/10/af/HITS.11492776._018015.pool.root.1,2017-06-18 00:55:52,2017-06-18 00:55:18,rucio-conveyor,https://fts3-test.gridpp.rl.ac.uk:8446,928d2be1-2f56-5575-83a0-e47893054be5,https://fts3-test.gridpp.rl.ac.uk:8449/fts3/ftsmon/#/job/928d2be1-2f56-5575-83a0-e47893054be5,2017-06-18 00:56:01
1538,1538,,Production Output,55827922,5f84b900,,RRC-KI-T1_DATADISK,DISK,srm://sdrm.t1.grid.kiae.ru:8443/srm/managerv2?SFN=/t1.grid.kiae.ru/data/atlas/atlasdatadisk/rucio/mc15_pPb8TeV/d8/23/HITS.11492770._019743.pool.root.1,16,,HITS.11492770._019743.pool.root.1,,srm,,a5e9dc51edf64cd49faed00f8a36afba,mc15_pPb8TeV,INFN-MILANO-ATLASC_DATADISK,DISK,srm://t2cmcondor.mi.infn.it:8444/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/mc15_pPb8TeV/d8/23/HITS.11492770._019743.pool.root.1,2017-06-18 00:55:28,2017-06-18 00:55:27,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,49ba5299-cd41-5be0-935d-357f39694d03,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/49ba5299-cd41-5be0-935d-357f39694d03,2017-06-18 00:55:44
1539,1539,,User Subscriptions,3319360897,8141d735,,SLACXRD_SCRATCHDISK,DISK,gsiftp://osggridftp02.slac.stanford.edu:2811/xrootd/atlas/atlasscratchdisk/rucio/user/asoffa/86/57/user.asoffa.11501833.EXT0._000197.muTrigNtXYZ.root.tgz,502,,user.asoffa.11501833.EXT0._000197.muTrigNtXYZ.root.tgz,84cebeec1bf04573adffee1bb8674344,gsiftp,,f8d9eab032ed45918b3f2ace4aebbdfe,user.asoffa,TRIUMF-LCG2_SCRATCHDISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasscratchdisk/rucio/user/asoffa/86/57/user.asoffa.11501833.EXT0._000197.muTrigNtXYZ.root.tgz,2017-06-18 00:41:00,2017-06-18 00:40:57,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,52b22b2f-7e67-5f55-bb77-b734ddaa8ae0,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/52b22b2f-7e67-5f55-bb77-b734ddaa8ae0,2017-06-18 00:49:22
1540,1540,,User Subscriptions,3312668987,d8502123,,SLACXRD_SCRATCHDISK,DISK,gsiftp://osggridftp02.slac.stanford.edu:2811/xrootd/atlas/atlasscratchdisk/rucio/user/asoffa/3c/4d/user.asoffa.11501833.EXT0._000924.muTrigNtXYZ.root.tgz,596,,user.asoffa.11501833.EXT0._000924.muTrigNtXYZ.root.tgz,1d22bc7fd07e4961bb0ee2722986e326,gsiftp,,7b2e037630a149c78f989393ed5f73ad,user.asoffa,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm://se03.esc.qmul.ac.uk:8444/srm/managerv2?SFN=/atlas/atlasscratchdisk/rucio/user/asoffa/3c/4d/user.asoffa.11501833.EXT0._000924.muTrigNtXYZ.root.tgz,2017-06-18 00:48:51,2017-06-18 00:40:59,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,6eae5792-fd2c-5817-ad8d-dd075d96af1e,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/6eae5792-fd2c-5817-ad8d-dd075d96af1e,2017-06-18 00:58:47
1541,1541,,User Subscriptions,3254788366,e81e2f7b,,SLACXRD_SCRATCHDISK,DISK,gsiftp://osggridftp02.slac.stanford.edu:2811/xrootd/atlas/atlasscratchdisk/rucio/user/asoffa/d3/51/user.asoffa.11501833.EXT0._000378.muTrigNtXYZ.root.tgz,554,,user.asoffa.11501833.EXT0._000378.muTrigNtXYZ.root.tgz,de9557d6c4b948c09e9354c09ffe538d,gsiftp,,e8f9a58400ed43b6b5c17eb734a4d02c,user.asoffa,UKI-LT2-QMUL_SCRATCHDISK,DISK,srm://se03.esc.qmul.ac.uk:8444/srm/managerv2?SFN=/atlas/atlasscratchdisk/rucio/user/asoffa/d3/51/user.asoffa.11501833.EXT0._000378.muTrigNtXYZ.root.tgz,2017-06-18 00:46:04,2017-06-18 00:40:45,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,04a72731-b799-5bef-ba03-bee1743d81f9,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/04a72731-b799-5bef-ba03-bee1743d81f9,2017-06-18 00:55:18
1542,1542,,Data Consolidation,7349025,a9b0ba89,,SWT2_CPB_DATADISK,DISK,srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/datadisk/rucio/data16_13TeV/11/24/DAOD_EGAM2.11507187._000002.pool.root.1,35,,DAOD_EGAM2.11507187._000002.pool.root.1,,srm,,c2c76221b71e47ea835fdcb40edb0171,data16_13TeV,TRIUMF-LCG2_DATADISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/11/24/DAOD_EGAM2.11507187._000002.pool.root.1,2017-06-18 00:55:58,2017-06-18 00:40:12,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,0af16990-8e32-546d-9d7c-0f9800ff7955,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/0af16990-8e32-546d-9d7c-0f9800ff7955,2017-06-18 00:56:33
1543,1543,,User Subscriptions,3217812546,efc66ab0,,SLACXRD_SCRATCHDISK,DISK,gsiftp://osggridftp02.slac.stanford.edu:2811/xrootd/atlas/atlasscratchdisk/rucio/user/asoffa/66/14/user.asoffa.11501811.EXT0._001857.muTrigNtXYZ.root.tgz,1083,,user.asoffa.11501811.EXT0._001857.muTrigNtXYZ.root.tgz,7e2a071d7a974a01afe1c8e1b73095fe,gsiftp,,22f2c3209ca24032b749ec5ae38ccfa2,user.asoffa,UKI-SCOTGRID-ECDF_SCRATCHDISK,DISK,srm://srm.glite.ecdf.ed.ac.uk:8446/srm/managerv2?SFN=/dpm/ecdf.ed.ac.uk/home/atlas/atlasscratchdisk/rucio/user/asoffa/66/14/user.asoffa.11501811.EXT0._001857.muTrigNtXYZ.root.tgz,2017-06-18 00:42:53,2017-06-18 00:40:45,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,341700ae-a7e1-5d62-a64e-9b29c636dbc0,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/341700ae-a7e1-5d62-a64e-9b29c636dbc0,2017-06-18 01:00:56
1544,1544,,Data Consolidation,140943950,524d45a7,,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/a7/48/DAOD_EGAM7.11506834._000108.pool.root.1,15,,DAOD_EGAM7.11506834._000108.pool.root.1,,srm,,4744cecacac84c70ab8e7db14dfec258,data16_13TeV,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/a7/48/DAOD_EGAM7.11506834._000108.pool.root.1,2017-06-18 00:40:38,2017-06-18 00:40:12,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,15d58982-f715-51a4-a445-1b47706e05b8,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/15d58982-f715-51a4-a445-1b47706e05b8,2017-06-18 00:40:53
1545,1545,,Production Input,471613326,08c2fb74,,NET2_DATADISK,DISK,srm://atlas.bu.edu:8443/srm/v2/server?SFN=/gpfs1/atlasdatadisk/rucio/mc15_5TeV/26/cb/RDO.11500949._000418.pool.root.1,67,,RDO.11500949._000418.pool.root.1,,srm,,817ad3b923c64919946ceadea8f54029,mc15_5TeV,CERN-PROD_DATADISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlasdatadisk/rucio/mc15_5TeV/26/cb/RDO.11500949._000418.pool.root.1,2017-06-18 01:07:36,2017-06-18 00:55:07,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,3e1b0fc9-4f1f-5977-9ce5-57f635eb9ee8,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/3e1b0fc9-4f1f-5977-9ce5-57f635eb9ee8,2017-06-18 01:08:43
1546,1546,,Production Input,3984925940,960a9419,,CA-VICTORIA-WESTGRID-T2_DATADISK,DISK,srm://charon01.westgrid.ca:8443/srm/managerv2?SFN=/pnfs/westgrid.uvic.ca/data/atlas/atlasdatadisk/rucio/data16_13TeV/ac/53/AOD.11192582._000431.pool.root.1,1486,,AOD.11192582._000431.pool.root.1,,srm,,af447e715958435a8a20349ae9a3309f,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/ac/53/AOD.11192582._000431.pool.root.1,2017-06-18 00:42:54,2017-06-17 23:51:53,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,b1609374-881a-5f41-bce6-7c6ed98cafb8,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/b1609374-881a-5f41-bce6-7c6ed98cafb8,2017-06-18 01:07:40
1547,1547,,Production Input,468156643,2d00cee5,,NET2_DATADISK,DISK,srm://atlas.bu.edu:8443/srm/v2/server?SFN=/gpfs1/atlasdatadisk/rucio/mc15_5TeV/e4/5c/RDO.11500949._000444.pool.root.1,63,,RDO.11500949._000444.pool.root.1,,srm,,896cf92acd6545e28ab434996fa1ed8d,mc15_5TeV,CERN-PROD_DATADISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlasdatadisk/rucio/mc15_5TeV/e4/5c/RDO.11500949._000444.pool.root.1,2017-06-18 01:11:23,2017-06-18 00:55:07,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,df120280-2e35-524c-9b4a-6d7fb96de6d4,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/df120280-2e35-524c-9b4a-6d7fb96de6d4,2017-06-18 01:12:26
1548,1548,,User Subscriptions,3223787928,98c8db84,,SLACXRD_SCRATCHDISK,DISK,gsiftp://osggridftp02.slac.stanford.edu:2811/xrootd/atlas/atlasscratchdisk/rucio/user/asoffa/bf/3c/user.asoffa.11501833.EXT0._000673.muTrigNtXYZ.root.tgz,1164,,user.asoffa.11501833.EXT0._000673.muTrigNtXYZ.root.tgz,f96d08b39d2448809513c5ca69aabedc,gsiftp,,8101b52402af4a68aa735503590a232f,user.asoffa,INFN-NAPOLI-ATLAS_SCRATCHDISK,DISK,srm://t2-dpm-01.na.infn.it:8446/srm/managerv2?SFN=/dpm/na.infn.it/home/atlas/atlasscratchdisk/rucio/user/asoffa/bf/3c/user.asoffa.11501833.EXT0._000673.muTrigNtXYZ.root.tgz,2017-06-18 00:41:04,2017-06-18 00:41:03,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,9b5e83aa-b3df-5945-af72-813352596476,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/9b5e83aa-b3df-5945-af72-813352596476,2017-06-18 01:00:28
1549,1549,,User Subscriptions,3234729243,e3d41b8f,,SLACXRD_SCRATCHDISK,DISK,gsiftp://osggridftp02.slac.stanford.edu:2811/xrootd/atlas/atlasscratchdisk/rucio/user/asoffa/d2/b5/user.asoffa.11501833.EXT0._000181.muTrigNtXYZ.root.tgz,717,,user.asoffa.11501833.EXT0._000181.muTrigNtXYZ.root.tgz,33fc3fd5ffb645be8aa9d2cb23692e65,gsiftp,,54b539f2294c4f5fa8cfe107edb3cbc2,user.asoffa,UKI-SOUTHGRID-OX-HEP_SCRATCHDISK,DISK,srm://t2se01.physics.ox.ac.uk:8446/srm/managerv2?SFN=/dpm/physics.ox.ac.uk/home/atlas/atlasscratchdisk/rucio/user/asoffa/d2/b5/user.asoffa.11501833.EXT0._000181.muTrigNtXYZ.root.tgz,2017-06-18 00:41:02,2017-06-18 00:41:01,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,e7c40b93-9117-5b21-a5be-e072ada13a3a,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/e7c40b93-9117-5b21-a5be-e072ada13a3a,2017-06-18 00:52:59
1550,1550,,Data Consolidation,235933741,09491d18,,SWT2_CPB_DATADISK,DISK,srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/datadisk/rucio/data16_13TeV/25/1e/DAOD_TOPQ3.11507712._000001.pool.root.1,48,,DAOD_TOPQ3.11507712._000001.pool.root.1,,srm,,87f225f506d049c5886961a1da841f65,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/25/1e/DAOD_TOPQ3.11507712._000001.pool.root.1,2017-06-18 00:40:21,2017-06-18 00:40:18,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,4e59b855-46dc-5748-9b7a-6bc202d3e914,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/4e59b855-46dc-5748-9b7a-6bc202d3e914,2017-06-18 00:41:09
1551,1551,,Production Input,1583036391,34ebca3f,,NET2_DATADISK,DISK,srm://atlas.bu.edu:8443/srm/v2/server?SFN=/gpfs1/atlasdatadisk/rucio/data16_13TeV/14/df/AOD.11192582._002909.pool.root.1,64,,AOD.11192582._002909.pool.root.1,,srm,,fd7d45bcf1e549e794d3bb36608861fd,data16_13TeV,RAL-LCG2_DATADISK,DISK,srm://srm-atlas.gridpp.rl.ac.uk:8443/srm/managerv2?SFN=/castor/ads.rl.ac.uk/prod/atlas/stripInput/atlasdatadisk/rucio/data16_13TeV/14/df/AOD.11192582._002909.pool.root.1,2017-06-18 01:09:29,2017-06-18 01:05:26,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,bb8b2e6b-8bb4-5f68-8c61-e9358c6c20ee,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/bb8b2e6b-8bb4-5f68-8c61-e9358c6c20ee,2017-06-18 01:10:33
1552,1552,,Data Consolidation,69732813,42892262,,SWT2_CPB_DATADISK,DISK,srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/datadisk/rucio/data16_13TeV/29/84/DAOD_EGAM1.11506834._000081.pool.root.1,27,,DAOD_EGAM1.11506834._000081.pool.root.1,,srm,,5efb151398514f19a49c4f814fe420b5,data16_13TeV,BNL-OSG2_DATADISK,DISK,srm://dcsrm.usatlas.bnl.gov:8443/srm/managerv2?SFN=/pnfs/usatlas.bnl.gov/BNLT0D1/rucio/data16_13TeV/29/84/DAOD_EGAM1.11506834._000081.pool.root.1,2017-06-18 00:45:19,2017-06-18 00:40:16,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,d1c317c5-b421-5d52-a664-37e840a531ce,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/d1c317c5-b421-5d52-a664-37e840a531ce,2017-06-18 00:45:46
1553,1553,,User Subscriptions,3252682106,d314db95,,SLACXRD_SCRATCHDISK,DISK,gsiftp://osggridftp02.slac.stanford.edu:2811/xrootd/atlas/atlasscratchdisk/rucio/user/asoffa/5e/44/user.asoffa.11501811.EXT0._001864.muTrigNtXYZ.root.tgz,674,,user.asoffa.11501811.EXT0._001864.muTrigNtXYZ.root.tgz,444f29b867da499a9d2a98e15f3b7407,gsiftp,,b92942199c99477a8b4a4aba95f032da,user.asoffa,UKI-SOUTHGRID-CAM-HEP_SCRATCHDISK,DISK,srm://serv02.hep.phy.cam.ac.uk:8446/srm/managerv2?SFN=/dpm/hep.phy.cam.ac.uk/home/atlas/atlasscratchdisk/rucio/user/asoffa/5e/44/user.asoffa.11501811.EXT0._001864.muTrigNtXYZ.root.tgz,2017-06-18 00:41:02,2017-06-18 00:41:00,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,55fc0575-78fb-548a-a8ae-875b94df21fe,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/55fc0575-78fb-548a-a8ae-875b94df21fe,2017-06-18 00:52:16
1554,1554,,Production Input,5218328570,96f0e2d0,,CA-VICTORIA-WESTGRID-T2_DATADISK,DISK,srm://charon01.westgrid.ca:8443/srm/managerv2?SFN=/pnfs/westgrid.uvic.ca/data/atlas/atlasdatadisk/rucio/data16_13TeV/a3/67/AOD.11192582._000217.pool.root.1,500,,AOD.11192582._000217.pool.root.1,,srm,,4c6d7436242a4255aa3e700072ea3144,data16_13TeV,MWT2_DATADISK,DISK,srm://uct2-dc1.uchicago.edu:8443/srm/managerv2?SFN=/pnfs/uchicago.edu/atlasdatadisk/rucio/data16_13TeV/a3/67/AOD.11192582._000217.pool.root.1,2017-06-18 01:00:26,2017-06-17 23:52:08,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,7db49ba0-7728-51c6-b2ea-aed245630a8d,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/7db49ba0-7728-51c6-b2ea-aed245630a8d,2017-06-18 01:08:46
1555,1555,,Production Input,537999707,fdebbd70,,NET2_DATADISK,DISK,srm://atlas.bu.edu:8443/srm/v2/server?SFN=/gpfs1/atlasdatadisk/rucio/data16_13TeV/40/e1/AOD.11192582._002956.pool.root.1,24,,AOD.11192582._002956.pool.root.1,,srm,,a2fc367c2c5640d794108b8c9ca88e3a,data16_13TeV,CERN-PROD_DATADISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlasdatadisk/rucio/data16_13TeV/40/e1/AOD.11192582._002956.pool.root.1,2017-06-18 01:11:20,2017-06-18 01:05:48,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,33ec9b6b-0e66-5b0b-9bf4-320a82950803,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/33ec9b6b-0e66-5b0b-9bf4-320a82950803,2017-06-18 01:11:44
1556,1556,,User Subscriptions,7590393,99215255,,IN2P3-LPC_SCRATCHDISK,DISK,srm://clrlcgse01.in2p3.fr:8446/srm/managerv2?SFN=/dpm/in2p3.fr/home/atlas/atlasscratchdisk/rucio/user/eunchong/85/8d/user.eunchong.11504997.EXT0._000275.HIST.root,6,,user.eunchong.11504997.EXT0._000275.HIST.root,,srm,,0a2df4485a1c42b9a51368f015e3999f,user.eunchong,CERN-PROD_SCRATCHDISK,DISK,gsiftp://eosatlassftp.cern.ch:2811/eos/atlas/atlasscratchdisk/rucio/user/eunchong/85/8d/user.eunchong.11504997.EXT0._000275.HIST.root,2017-06-18 00:03:44,2017-06-18 00:03:42,rucio-conveyor,https://fts3-pilot.cern.ch:8446,a85db1d9-55a5-508d-bf32-b0397f16e9e3,https://fts3-pilot.cern.ch:8449/fts3/ftsmon/#/job/a85db1d9-55a5-508d-bf32-b0397f16e9e3,2017-06-18 00:03:50
1557,1557,,Data Consolidation,7812003,37915ce9,,SWT2_CPB_DATADISK,DISK,srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/datadisk/rucio/data16_13TeV/c5/02/DAOD_EGAM2.11507187._000009.pool.root.1,34,,DAOD_EGAM2.11507187._000009.pool.root.1,,srm,,b6a0538c43994fcdb1ee5e388b56eda7,data16_13TeV,TRIUMF-LCG2_DATADISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/c5/02/DAOD_EGAM2.11507187._000009.pool.root.1,2017-06-18 00:53:16,2017-06-18 00:40:10,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,5ec3c088-aa62-5ebe-ab81-67f107c5d573,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/5ec3c088-aa62-5ebe-ab81-67f107c5d573,2017-06-18 00:53:50
1558,1558,,Data Consolidation,99207798,213fb386,,SWT2_CPB_DATADISK,DISK,srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/datadisk/rucio/data16_13TeV/c2/4a/DAOD_EGAM1.11506834._000068.pool.root.1,126,,DAOD_EGAM1.11506834._000068.pool.root.1,,srm,,c82f214dd61c4c0c805e3891991c9d48,data16_13TeV,TRIUMF-LCG2_DATADISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/c2/4a/DAOD_EGAM1.11506834._000068.pool.root.1,2017-06-18 00:49:06,2017-06-18 00:40:16,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,00d3a1a1-13b6-52be-82da-32befc0c69ff,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/00d3a1a1-13b6-52be-82da-32befc0c69ff,2017-06-18 00:51:12
1559,1559,,Data Consolidation,21402690,ac5609ac,,TAIWAN-LCG2_DATADISK,DISK,srm://f-dpm001.grid.sinica.edu.tw:8446/srm/managerv2?SFN=/dpm/grid.sinica.edu.tw/home/atlas/atlasdatadisk/rucio/mc15_13TeV/a3/5f/EVNT.11330029._046005.pool.root.1,40,,EVNT.11330029._046005.pool.root.1,,srm,,8de24d6ccfc0481f8ed468e15ef594b2,mc15_13TeV,NDGF-T1_DATADISK,DISK,srm://srm.ndgf.org:8443/srm/managerv2?SFN=/atlas/disk/atlasdatadisk/rucio/mc15_13TeV/a3/5f/EVNT.11330029._046005.pool.root.1,2017-06-18 00:40:57,2017-06-18 00:40:17,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,c85d6263-d945-55d4-80af-fa418c2e11e8,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/c85d6263-d945-55d4-80af-fa418c2e11e8,2017-06-18 00:41:37
1560,1560,,Data Consolidation,173503930,162b5f1e,,SWT2_CPB_DATADISK,DISK,srm://gk03.atlas-swt2.org:8443/srm/v2/server?SFN=/xrd/datadisk/rucio/data16_13TeV/1f/18/DAOD_EGAM8.11506834._000082.pool.root.1,29,,DAOD_EGAM8.11506834._000082.pool.root.1,,srm,,4d8eba5ec8054e5c8bd6fdbe2eef74fc,data16_13TeV,TRIUMF-LCG2_DATADISK,DISK,srm://srm.triumf.ca:8443/srm/managerv2?SFN=/atlas/atlasdatadisk/rucio/data16_13TeV/1f/18/DAOD_EGAM8.11506834._000082.pool.root.1,2017-06-18 00:47:53,2017-06-18 00:40:15,rucio-conveyor,https://fts.usatlas.bnl.gov:8446,9e56d9da-f81e-5850-bf4b-96ed8b22c6b3,https://fts.usatlas.bnl.gov:8449/fts3/ftsmon/#/job/9e56d9da-f81e-5850-bf4b-96ed8b22c6b3,2017-06-18 00:48:22
